user_000004	2009-04-30T16:30:20Z	1cc5e789-3486-4a1b-8a38-fa2b59f4634e	Fight Like Apes	ae8766e5-d748-4743-ae56-6de5ea26f6df	Lend Me Your Face
user_000004	2009-03-29T10:35:32Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:30:19Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:25:06Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:19:53Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:14:40Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:09:27Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T10:04:14Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T09:59:01Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T09:53:48Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-29T09:48:41Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-28T10:23:27Z	25c76eb2-a92d-4624-9e30-093fc16ed5eb	Dungen	74ebc4cd-152f-4082-8513-38d93920ac3e	Sätt Att Se
user_000004	2009-03-28T10:19:04Z	57843aed-c1c1-4f45-9859-478dd999bc18	School Of Seven Bells	e49e6dda-1198-4f5f-9879-5792d2516632	Chain
user_000004	2009-03-28T10:15:45Z	150ba3fe-70cf-4892-8679-8d0d6650e9c7	Woodhands	7957eed6-2dac-4291-a9cb-916f79257af5	Under Attack
user_000004	2009-03-28T10:11:10Z	0d360231-f492-46ac-baf0-4f84ac6e8b17	Air France	85e33d95-3523-4d80-bddc-a050d5a16e70	Collapsing At Your Doorstep
user_000004	2009-03-28T10:06:30Z	57843aed-c1c1-4f45-9859-478dd999bc18	School Of Seven Bells	7fa52f4e-46e9-4a84-9503-b321a28d1f81	Connjur
user_000004	2009-03-28T10:02:26Z	37116914-db39-443c-981d-75d6326450f1	The Phenomenal Handclap Band	04efa75f-276b-4acc-84a2-555fef9099ac	15 To 20 (Radio Version)
user_000004	2009-03-28T09:58:32Z	150ba3fe-70cf-4892-8679-8d0d6650e9c7	Woodhands	2b81b38f-1296-46c7-a32b-6cc599c876ac	Breaking Up
user_000004	2009-03-28T09:55:23Z	dc21d171-7204-4759-9fd0-77d031aeb40c	Frightened Rabbit	8b3c111a-b8a4-4823-9e0c-58043ed1af24	Old Old Fashioned
user_000004	2009-03-28T09:52:22Z	ad9f40c8-6e7e-40eb-89b2-22c455305824	Pop Levi	ff0a530b-ddee-4895-ac5c-e1ca3a0ea399	Sugar Assault Me Now
user_000004	2009-03-28T09:50:02Z	2aca01cc-256e-4a0d-b337-2be263ef9302	All Girl Summer Fun Band	722bd5fd-1b27-4ec1-ba21-3e7dc3c514b0	Cut Your Hair
user_000004	2009-03-28T09:46:43Z	9f3d0100-d387-46c6-afec-aea269ee5ef6	Ramshackle		60 Million
user_000004	2009-03-28T09:44:37Z	2aca01cc-256e-4a0d-b337-2be263ef9302	All Girl Summer Fun Band	185b7f90-2624-49fa-bba9-910de231ab73	Video Game Heart
user_000004	2009-03-28T09:41:03Z	2fb4db11-8349-47ab-b1a6-f04f011699ff	The Go-Betweens	c0fac49a-ab81-4457-bc02-2aa254c647c3	Was There Anything I Could Do?
user_000004	2009-03-28T09:36:39Z	da785f6e-86e2-4efa-aca6-6c3cbd15d91c	Glasvegas	bdf3729c-6720-46f0-b42d-6164bb76b1b1	Daddy'S Gone
user_000004	2009-03-28T09:24:05Z	da785f6e-86e2-4efa-aca6-6c3cbd15d91c	Glasvegas	4b5320f0-67e1-4110-b5e0-23a0d696085b	It'S My Own Cheating Heart That Makes Me Cry
user_000004	2009-03-28T09:13:30Z	2fb4db11-8349-47ab-b1a6-f04f011699ff	The Go-Betweens	70b543af-954c-4baa-97ad-a349214c3eeb	The House That Jack Kerouac Built
user_000004	2009-03-28T09:05:57Z	da785f6e-86e2-4efa-aca6-6c3cbd15d91c	Glasvegas	bdf3729c-6720-46f0-b42d-6164bb76b1b1	Daddy'S Gone
user_000004	2009-03-28T08:54:58Z	2fb4db11-8349-47ab-b1a6-f04f011699ff	The Go-Betweens	c0fac49a-ab81-4457-bc02-2aa254c647c3	Was There Anything I Could Do?
user_000004	2009-03-28T08:39:53Z	da785f6e-86e2-4efa-aca6-6c3cbd15d91c	Glasvegas	4b5320f0-67e1-4110-b5e0-23a0d696085b	It'S My Own Cheating Heart That Makes Me Cry
user_000004	2009-03-28T08:35:45Z	1ea2c08f-323c-4207-9af1-e2fb8588f08e	Clinic	c9ac680a-ad47-46e5-8263-a7c05e025e5e	Goodnight Georgie
user_000004	2009-03-28T08:29:08Z		Betty Ween [Tfs]		Bora
user_000004	2009-03-27T19:18:39Z	9de8f66e-3cd1-4f11-8328-38200f0612b0	Doves	7524a02d-8636-4523-ad01-1872505aa059	Kingdom Of Rust (Instrumental)
user_000004	2009-03-27T19:14:50Z	90cc2464-234e-4da0-b39b-576f36e633bc	Antony And The Johnsons	f66b17be-9cf0-4e4b-b8a3-4949100186d1	Daylight And The Sun
user_000004	2009-03-27T19:12:07Z	90cc2464-234e-4da0-b39b-576f36e633bc	Antony And The Johnsons	7848f149-e375-40a5-97c1-1f07a77e9dd7	Epilepsy Is Dancing
user_000004	2009-03-27T19:07:59Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-27T19:04:21Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-27T19:00:43Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-27T18:57:08Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-27T14:01:31Z	1bc69a93-8020-4e07-8b05-0b63312808fb	The Cliks	9bd8849e-7964-4054-8e8a-791075e6063b	Back In Style
user_000004	2009-03-27T13:59:01Z	1bc69a93-8020-4e07-8b05-0b63312808fb	The Cliks		Differentgirl
user_000004	2009-03-27T06:38:21Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	d1f74b60-197c-4f08-8ac6-89c46c50efdf	Belly Full Of Lead
user_000004	2009-03-27T06:32:34Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	a7fef65b-7058-451e-a52e-3778b682e5ad	The Journey
user_000004	2009-03-27T06:26:24Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	52929890-8a51-4c8e-af51-99a5e02dff9e	Don'T You Worry (Feat. Alice Russell)
user_000004	2009-03-27T06:21:47Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	9a714a4d-0b34-4a29-9b1c-db6fa5d1b4df	See The Light (Feat. J Todd)
user_000004	2009-03-27T06:13:38Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	af0f9f53-3407-435b-9bca-b909fcc2f8e8	So Long (Feat. Nik Young)
user_000004	2009-03-27T06:10:06Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	79b082a6-7064-4047-9008-6a71a7514004	I'M Just A Prisoner
user_000004	2009-03-27T06:02:41Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	879cf165-3296-42a6-97b8-64ab066ae68d	Sidewinder
user_000004	2009-03-27T05:56:59Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	da2a0d12-88cd-4f9f-b660-950ea8063652	68 On Third
user_000004	2009-03-27T05:52:06Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	db7020b1-5254-4ad9-aaf7-07d046e6f2a3	Unbroken (Feat. Deborah Jordan)
user_000004	2009-03-27T05:47:30Z	09e71853-7c2a-4a77-964f-35ce29bd9745	Unforscene	e9b65a9f-9580-4bcc-a3db-d4c3fd0cd772	This Is London
user_000004	2009-03-26T12:06:38Z		Lonely London Lad		Dick And Jane
user_000004	2009-03-26T12:02:51Z	ef656595-bbe8-4386-8953-be8df9f54472	Friendly Fires	3c04223d-29e3-4e0b-b9b2-00a277d5c6ce	On Board
user_000004	2009-03-26T11:59:33Z	ab7f1b5f-78ae-4b7f-9b98-7daf1244e254	Kid	84998514-46e6-4103-a07f-e6bc666bf28c	I'Ll Never Know
user_000004	2009-03-26T11:55:15Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Occasionally
user_000004	2009-03-26T11:52:25Z		Sometime		Signals In The Sky..
user_000004	2009-03-26T11:47:11Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		Cryptic Rmx 1 (Phones)
user_000004	2009-03-26T11:43:51Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		Pretty In Pink
user_000004	2009-03-26T11:38:48Z		Sometime		Catch Me If You Can (Evert Berndsen Remix)
user_000004	2009-03-26T11:34:42Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		Ticking
user_000004	2009-03-26T11:31:05Z		Sometime		Heart Of Spades
user_000004	2009-03-26T11:24:39Z	37b94fc8-0adf-4335-a9fa-ae7a5fc36610	Does It Offend You, Yeah?	eb10b8f3-1e07-49bd-a147-16013bf54d49	Let'S Make Out (Extended Mix)
user_000004	2009-03-26T11:20:34Z	26b513d8-199c-492e-9be7-72c340e40214	Alan Braxe	a31eb8d1-4d8c-4e59-82b5-c1bab841487e	Addicted
user_000004	2009-03-26T11:15:05Z	8cc8eb33-616e-4392-9fe5-28b1fd15adad	Rex The Dog	963a3da1-bfd8-41b9-b3de-74b1ff388457	Circulate
user_000004	2009-03-26T11:09:06Z	7b52603c-a84c-4a76-8dc8-899bb4dd9fa7	Digitalism	b47c220e-3a52-4110-8114-a7734b0cf92e	Pogo (Digitalism'S Robotic Mix)
user_000004	2009-03-26T07:35:02Z		Sometime		Faeri Fjollin..
user_000004	2009-03-26T07:32:13Z		Sometime		Signals In The Sky..
user_000004	2009-03-26T07:28:53Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		Pretty In Pink
user_000004	2009-03-26T07:24:04Z		Lonely London Lad		My Sorrow
user_000004	2009-03-26T07:20:15Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Nudge
user_000004	2009-03-26T07:13:31Z		Lonely London Lad		Buffalo Jump
user_000004	2009-03-26T07:12:04Z		Sometime		Dreams In Reality..
user_000004	2009-03-26T07:08:28Z		Sometime		Heart Of Spades
user_000004	2009-03-26T07:04:22Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		Ticking
user_000004	2009-03-26T06:59:50Z		Sometime		Optimal Ending
user_000004	2009-03-26T06:54:06Z		Lonely London Lad		Dick And Jane
user_000004	2009-03-26T06:50:07Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		The Chain Pmd Redux
user_000004	2009-03-26T06:26:29Z		Lonely London Lad		Spqr
user_000004	2009-03-26T06:21:18Z		Lonely London Lad		Lll Song Sampler
user_000004	2009-03-26T06:17:19Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down		The Chain Pmd Redux
user_000004	2009-03-26T06:13:15Z	6bca39c3-bc8a-448a-8a8c-704be8fc5c64	Pin Me Down	fd00456c-bc90-4e22-8f82-505d8c96b11e	Cryptic
user_000004	2009-03-26T06:09:09Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Sleepless
user_000004	2009-03-26T06:04:26Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		You'Ve Got It All
user_000004	2009-03-26T06:00:43Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Move Around
user_000004	2009-03-26T05:56:24Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Occasionally
user_000004	2009-03-26T05:51:29Z	d39d2630-8bd8-47d8-916b-9b2372bc8418	Zi Punt		Majestic Bear
user_000004	2009-03-26T04:53:11Z	368d7f34-2a37-4802-a1d4-f851d9dc2e5d	Willoughby	e7ec3a63-b925-488b-90dd-1c04415ef014	Story
user_000004	2009-03-26T04:43:42Z	368d7f34-2a37-4802-a1d4-f851d9dc2e5d	Willoughby	740dbe7d-4bc5-4658-bd7a-2595dc34549c	Frankenstein
user_000004	2009-03-26T04:38:38Z	368d7f34-2a37-4802-a1d4-f851d9dc2e5d	Willoughby	740dbe7d-4bc5-4658-bd7a-2595dc34549c	Frankenstein
user_000004	2009-03-20T07:24:10Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-20T07:20:37Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-20T07:15:50Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-20T07:12:19Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T21:03:35Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T20:59:57Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-19T20:56:26Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T03:35:04Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T03:31:30Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T03:26:44Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T03:23:10Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T03:18:24Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T03:14:51Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T03:10:04Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T03:06:31Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T03:01:44Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T02:58:11Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T02:53:24Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T02:49:51Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T02:45:04Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T02:41:32Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T01:15:39Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T01:12:35Z	1b882337-341c-4fc2-bb68-07ca0c3d27d2	Puressence	afa2b785-0b78-486c-bac9-197ad583824d	How Does It Feel?
user_000004	2009-03-19T01:08:56Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-19T01:06:03Z	ccb8f30e-4d71-40c4-8b1d-846dafe73e2c	George Michael	1f77c044-b2e1-4079-80ea-2c38bdb76f50	Patience
user_000004	2009-03-19T01:02:29Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T00:49:25Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T00:45:47Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-19T00:41:01Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T00:37:30Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	808e2dd9-537d-496e-add0-3c34aecab0fe	Rise And Fall
user_000004	2009-03-19T00:34:37Z	ccb8f30e-4d71-40c4-8b1d-846dafe73e2c	George Michael	1f77c044-b2e1-4079-80ea-2c38bdb76f50	Patience
user_000004	2009-03-19T00:31:32Z	1b882337-341c-4fc2-bb68-07ca0c3d27d2	Puressence	afa2b785-0b78-486c-bac9-197ad583824d	How Does It Feel?
user_000004	2009-03-19T00:26:42Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T00:23:12Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T00:18:26Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-19T00:14:52Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-19T00:11:14Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-19T00:08:21Z	ccb8f30e-4d71-40c4-8b1d-846dafe73e2c	George Michael	1f77c044-b2e1-4079-80ea-2c38bdb76f50	Patience
user_000004	2009-03-19T00:05:16Z	1b882337-341c-4fc2-bb68-07ca0c3d27d2	Puressence	afa2b785-0b78-486c-bac9-197ad583824d	How Does It Feel?
user_000004	2009-03-19T00:00:31Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-18T23:57:00Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	808e2dd9-537d-496e-add0-3c34aecab0fe	Rise And Fall
user_000004	2009-03-18T23:53:26Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-18T23:49:47Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-18T23:46:17Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	808e2dd9-537d-496e-add0-3c34aecab0fe	Rise And Fall
user_000004	2009-03-18T23:41:31Z	46d972b8-1199-412e-9d83-a9bdb0f9fc1d	The Heart Strings		Pedalo
user_000004	2009-03-18T23:38:38Z	ccb8f30e-4d71-40c4-8b1d-846dafe73e2c	George Michael	1f77c044-b2e1-4079-80ea-2c38bdb76f50	Patience
user_000004	2009-03-18T23:35:33Z	1b882337-341c-4fc2-bb68-07ca0c3d27d2	Puressence	afa2b785-0b78-486c-bac9-197ad583824d	How Does It Feel?
user_000004	2009-03-18T23:31:59Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-18T23:28:04Z	f1c7e462-7d08-430f-8255-dd2afec63f36	Anni Rossi	ebb5863c-cd2f-45db-8c88-e1ec1ef64ee7	Wheelpusher
user_000004	2009-03-18T23:24:31Z	995e64b4-eddb-4da9-859a-cc558b718cdf	Andy Yorke	0ef0f447-78e3-4c8f-bf9c-12766708dc93	Twist Of The Knife
user_000004	2009-03-18T23:21:26Z	1b882337-341c-4fc2-bb68-07ca0c3d27d2	Puressence	afa2b785-0b78-486c-bac9-197ad583824d	How Does It Feel?
